"Ctrl_Record_ID_Review","Ctrl_nameRecordedBy_Standard","Ctrl_recordNumber_Standard","Ctrl_key_family_recordedBy_recordNumber","Ctrl_key_year_recordedBy_recordNumber","wcvp_kew_id","wcvp_family","wcvp_genus","wcvp_species","wcvp_infraspecies","wcvp_taxon_name","wcvp_authors","wcvp_rank","wcvp_taxonomic_status","wcvp_accepted_kew_id","wcvp_accepted_name","wcvp_accepted_authors","wcvp_parent_kew_id","wcvp_parent_name","wcvp_parent_authors","wcvp_reviewed","wcvp_publication","wcvp_original_name_id","wcvp_TAXON_NAME_U","wcvp_searchNotes","wcvp_searchedName","fb2020_taxonID","fb2020_acceptedNameUsageID","fb2020_parentNameUsageID","fb2020_originalNameUsageID","fb2020_scientificName","fb2020_namePublishedIn","fb2020_namePublishedInYear","fb2020_higherClassification","fb2020_family","fb2020_specificEpithet","fb2020_infraspecificEpithet","fb2020_taxonRank","fb2020_scientificNameAuthorship","fb2020_taxonomicStatus","fb2020_nomenclaturalStatus","fb2020_modified","fb2020_bibliographicCitation","fb2020_references","fb2020_scientificNamewithoutAuthorship","fb2020_scientificNamewithoutAuthorship_U","fb2020_searchNotes","fb2020_searchedName","Ctrl_occurrenceID","Ctrl_bibliographicCitation","Ctrl_downloadAsSynonym","Ctrl_scientificNameSearched","Ctrl_scientificNameReference","Ctrl_acceptedNameUsage","Ctrl_scientificNameAuthorship","Ctrl_scientificName","Ctrl_scientificNameOriginalSource","Ctrl_family","Ctrl_genus","Ctrl_specificEpithet","Ctrl_infraspecificEpithet","Ctrl_modified","Ctrl_institutionCode","Ctrl_collectionCode","Ctrl_catalogNumber","Ctrl_identificationQualifier","Ctrl_identifiedBy","Ctrl_dateIdentified","Ctrl_typeStatus","Ctrl_recordNumber","Ctrl_recordedBy","Ctrl_fieldNumber","Ctrl_country","Ctrl_stateProvince","Ctrl_municipality","Ctrl_locality","Ctrl_year","Ctrl_month","Ctrl_day","Ctrl_decimalLatitude","Ctrl_decimalLongitude","Ctrl_occurrenceRemarks","Ctrl_comments","Ctrl_taxonRank","Ctrl_voucherAmostra","Ctrl_amostraVerificada","Ctrl_naoPossivelVerificar","Ctrl_observacaoNaoPossivelVerificar","Ctrl_dataVerificacao","Ctrl_verificadoPor","Ctrl_emailVerificador","Ctrl_scientificName_verified","Ctrl_family_verified","link_imagem_amostra","tombo","Ctrl_recordedBy_U"
697,"THOMAS",10149,"CELASTRACEAE_THOMAS_10149","1993_THOMAS_10149",,,,,,,,,,,,,,,,,,,,,,6739,,6735,602710,"Cheiloclinium gleasonianum (A.C. Sm.) A.C. Sm.","Lloydia 2: 191-192 1939",1939,"Flora e Funga;Angiospermas;Celastraceae R.Br.;Cheiloclinium Miers;Cheiloclinium gleasonianum (A.C. Sm.) A.C. Sm.","CELASTRACEAE","gleasonianum",,"ESPECIE","(A.C. Sm.) A.C. Sm.","NOME_ACEITO","NOME_CORRETO",2021-06-17 15:26:50.403,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB6739","Cheiloclinium gleasonianum","CHEILOCLINIUM GLEASONIANUM","NOME_ACEITO","Cheiloclinium gleasonianum","reflora=NY02098647","reflora",,,,,"(A.C.Sm.) A.C.Sm.","Cheiloclinium gleasonianum","CELASTRACEAE Cheiloclinium gleasonianum (A.C.Sm.) A.C.Sm.","CELASTRACEAE","Cheiloclinium","gleasonianum",,,,"NY","NY02098647",,"J. A. Lombardi",,"não","10149","W. W. Thomas",,"Brazil","Bahia",,"Reserva Florestal da Brasil Holanda de Industrias S.A.; 16 km from entrance to reserve.",1993,"10","23",-17.18,-39.33,"NA, NA",,"SPECIES",FALSE,FALSE,FALSE,,,,,,,"http://reflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/BemVindoConsultaPublicaHVConsultar.do?modoConsulta=LISTAGEM&quantidadeResultado=20&codigoBarra=NY02098647","NY_NY02098647","W. W. THOMAS"
2188,"THOMAS",10086,"MYRTACEAE_THOMAS_10086","1993_THOMAS_10086",,,,,,,,,,,,,,,,,,,,,,10730,,10660,619700,"Myrcia multiflora (Lam.) DC.","Prodr. 3: 244 1828",1828,"Flora e Funga;Angiospermas;Myrtaceae Juss.;Myrcia DC.;Myrcia multiflora (Lam.) DC.","MYRTACEAE","multiflora",,"ESPECIE","(Lam.) DC.","NOME_ACEITO","NOME_CORRETO",2020-12-31 18:05:27.028,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB10730","Myrcia multiflora","MYRCIA MULTIFLORA","NOME_ACEITO","Myrcia multiflora","splink=NY00517928","splink",,,,,"(Lam.) DC.","Myrcia multiflora","Myrcia multiflora","MYRTACEAE","Myrcia","multiflora",,,"NY","NY","517928",,"G. N. Morillo","1995",,"10086","W. W. Thomas",,"Brasil","Bahia","Prado Mun.","Reserva Florestal da Brasil Holanda de Industrias S.A.; the entrance at Km 18 east of Itamaraju on road to Prado, 8 km from entrance",1993,"10","22",-17.18,-39.33,"<nO><a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=310882' target='other'> <mi>dwc_moreinfo</mi></a></nO>",,,FALSE,FALSE,FALSE,,,,,,,"https://specieslink.net/search/records/barcode/NY00517928","NY_517928","W. W. THOMAS"
621,"THOMAS",10086,"MYRTACEAE_THOMAS_10086","1993_THOMAS_10086",,,,,,,,,,,,,,,,,,,,,,10730,,10660,619700,"Myrcia multiflora (Lam.) DC.","Prodr. 3: 244 1828",1828,"Flora e Funga;Angiospermas;Myrtaceae Juss.;Myrcia DC.;Myrcia multiflora (Lam.) DC.","MYRTACEAE","multiflora",,"ESPECIE","(Lam.) DC.","NOME_ACEITO","NOME_CORRETO",2020-12-31 18:05:27.028,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB10730","Myrcia multiflora","MYRCIA MULTIFLORA","NOME_ACEITO","Myrcia multiflora","reflora=NY00517928","reflora",,,,,"(Lam.) DC.","Myrcia multiflora","MYRTACEAE Myrcia multiflora (Lam.) DC.","MYRTACEAE","Myrcia","multiflora",,,,"NY","NY00517928",,"G. N. Morillo","--/--/1995","não","10086","W. W. Thomas",,"Brazil","Bahia",,"Reserva Florestal da Brasil Holanda de Industrias S.A.; the entrance at Km 18 east of Itamaraju on road to Prado, 8 km from entrance",1993,"10","22",-17.18,-39.33,"NA, NA",,"SPECIES",FALSE,FALSE,FALSE,,,,,,,"http://reflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/BemVindoConsultaPublicaHVConsultar.do?modoConsulta=LISTAGEM&quantidadeResultado=20&codigoBarra=NY00517928","NY_NY00517928","W. W. THOMAS"
391,"THOMAS",10154,"ARACEAE_THOMAS_10154","1993_THOMAS_10154",,,,,,,,,,,,,,,,,,,,,,5054,,5015,42520,"Philodendron pedatum (Hook.) Kunth",,,"Flora e Funga;Angiospermas;Araceae Juss.;Philodendron Schott;Philodendron pedatum (Hook.) Kunth","ARACEAE","pedatum",,"ESPECIE","(Hook.) Kunth","NOME_ACEITO","NOME_CORRETO",2020-02-07 14:57:26.351,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB5054","Philodendron pedatum","PHILODENDRON PEDATUM","NOME_ACEITO","Philodendron pedatum","reflora=CEPEC00060041","reflora",,,,,"(Hook)Kunth","Philodendron pedatum","ARACEAE Philodendron pedatum (Hook)Kunth","ARACEAE","Philodendron","pedatum",,,,"CEPEC","CEPEC00060041",,"W. W. Thomas",,"não","10154","W. W. Thomas",,"Brasil","Bahia","PRADO","Reserva Florestal da Brasil Holanda, entroncamento Km 18 a E Itamaraju, Rod. p/ Prado, 8Km do entronc.",1993,"10","22",,,"Mata de tabuleiro., Trepadeira",,"SPECIES",FALSE,FALSE,FALSE,,,,,,,"http://reflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/BemVindoConsultaPublicaHVConsultar.do?modoConsulta=LISTAGEM&quantidadeResultado=20&codigoBarra=CEPEC00060041","CEPEC_CEPEC00060041","W. W. THOMAS"
1947,"THOMAS",10154,"ARACEAE_THOMAS_10154","1993_THOMAS_10154",,,,,,,,,,,,,,,,,,,,,,5054,,5015,42520,"Philodendron pedatum (Hook.) Kunth",,,"Flora e Funga;Angiospermas;Araceae Juss.;Philodendron Schott;Philodendron pedatum (Hook.) Kunth","ARACEAE","pedatum",,"ESPECIE","(Hook.) Kunth","NOME_ACEITO","NOME_CORRETO",2020-02-07 14:57:26.351,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB5054","Philodendron pedatum","PHILODENDRON PEDATUM","NOME_ACEITO","Philodendron pedatum","splink=CEPEC:60041","splink",,,,,,"Philodendron pedatum","Philodendron pedatum","ARACEAE","Philodendron","pedatum",,,"CEPLAC","CEPEC","60041",,"W. W. Thomas",,,"10154","W. W. Thomas",,"Brasil","Bahia","PRADO","Reserva Florestal da Brasil Holanda, entroncamento Km 18 a E Itamaraju, Rod. p/ Prado, 8Km do entronc.",1993,"10","22",-17.183333,-39.333333,,,,FALSE,FALSE,FALSE,,,,,,,"https://specieslink.net/search/records/catalognumber/60041/collectionCode/CEPEC","CEPEC_60041","W. W. THOMAS"
409,"THOMAS",10105,"BALANOPHORACEAE_THOMAS_10105","1993_THOMAS_10105",,,,,,,,,,,,,,,,,,,,,,5553,,5551,,"Lophophytum mirabile Schott & Endl.","Malet. Bot. 1 1832",1832,"Flora e Funga;Angiospermas;Balanophoraceae Rich.;Lophophytum Schott & Endl.;Lophophytum mirabile Schott & Endl.","BALANOPHORACEAE","mirabile",,"ESPECIE","Schott & Endl.","NOME_ACEITO","NOME_CORRETO",2019-12-29 18:30:11.241,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB5553","Lophophytum mirabile","LOPHOPHYTUM MIRABILE","NOME_ACEITO","Lophophytum mirabile","reflora=CEPEC00060114","reflora",,,,,"Schott & Endl.","Lophophytum mirabile","BALANOPHORACEAE Lophophytum mirabile Schott & Endl.","BALANOPHORACEAE","Lophophytum","mirabile",,,,"CEPEC","CEPEC00060114",,"B. Hansen",,"não","10105","W. W. Thomas",,"Brasil","Bahia","PRADO","Reserva Florestal da Brasil Holanda. Entrada no Km 18 a E Rod. p/ Itamaraju, 8Km da entrada.",1993,"10","22",,,"Mata de Tabuleiro. Fanerogamo vivo., Parasita",,"SPECIES",FALSE,FALSE,FALSE,,,,,,,"http://reflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/BemVindoConsultaPublicaHVConsultar.do?modoConsulta=LISTAGEM&quantidadeResultado=20&codigoBarra=CEPEC00060114","CEPEC_CEPEC00060114","W. W. THOMAS"
1905,"THOMAS",10105,"BALANOPHORACEAE_THOMAS_10105","1993_THOMAS_10105",,,,,,,,,,,,,,,,,,,,,,5553,,5551,,"Lophophytum mirabile Schott & Endl.","Malet. Bot. 1 1832",1832,"Flora e Funga;Angiospermas;Balanophoraceae Rich.;Lophophytum Schott & Endl.;Lophophytum mirabile Schott & Endl.","BALANOPHORACEAE","mirabile",,"ESPECIE","Schott & Endl.","NOME_ACEITO","NOME_CORRETO",2019-12-29 18:30:11.241,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB5553","Lophophytum mirabile","LOPHOPHYTUM MIRABILE","NOME_ACEITO","Lophophytum mirabile","splink=CEPEC:60114","splink",,,,,,"Lophophytum mirabile","Lophophytum mirabile","BALANOPHORACEAE","Lophophytum","mirabile",,,"CEPLAC","CEPEC","60114",,"B. Hansen",,,"10105","W. W. Thomas",,"Brasil","Bahia","PRADO","Reserva Florestal da Brasil Holanda. Entrada no Km 18 a E Rod. p/ Itamaraju, 8Km da entrada.",1993,"10","22",-17.183333,-39.333333,,,,FALSE,FALSE,FALSE,,,,,,,"https://specieslink.net/search/records/catalognumber/60114/collectionCode/CEPEC","CEPEC_60114","W. W. THOMAS"
378,"THOMAS",10094,"FABACEAE_THOMAS_10094","1993_THOMAS_10094",,,,,,,,,,,,,,,,,,,,,,18067,,82610,112110,"Albizia polycephala (Benth.) Killip ex Record",,,"Flora e Funga;Angiospermas;Fabaceae Lindl.;Albizia Durazz.;Albizia polycephala (Benth.) Killip ex Record","FABACEAE","polycephala",,"ESPECIE","(Benth.) Killip ex Record","NOME_ACEITO","NOME_CORRETO",2023-09-13 20:14:12.633,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB18067","Albizia polycephala","ALBIZIA POLYCEPHALA","NOME_ACEITO","Albizia polycephala","reflora=CEPEC00059826","reflora",,,,,"(benth.)killip","Albizia polycephala","FABACEAE albizia polycephala (benth.)killip","FABACEAE","Albizia","polycephala",,,,"CEPEC","CEPEC00059826",,"Administrador","13/11/2017","não","10094","W. W. Thomas",,"Brasil","Bahia","PRADO","Reserva Florestal da Brasil Holanda. Entrada no Km 18 a E da Rod. Itamaraju/Prado. 8Km da entrada.",1993,"10","22",,,"Mata de tabuleiro., Árvore, 10m.",,"SPECIES",FALSE,FALSE,FALSE,,,,,,,"http://reflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/BemVindoConsultaPublicaHVConsultar.do?modoConsulta=LISTAGEM&quantidadeResultado=20&codigoBarra=CEPEC00059826","CEPEC_CEPEC00059826","W. W. THOMAS"
1920,"THOMAS",10094,"CAESALPINIACEAE_THOMAS_10094","1993_THOMAS_10094",,,,,,,,,,,,,,,,,,,,,,18067,,82610,112110,"Albizia polycephala (Benth.) Killip ex Record",,,"Flora e Funga;Angiospermas;Fabaceae Lindl.;Albizia Durazz.;Albizia polycephala (Benth.) Killip ex Record","FABACEAE","polycephala",,"ESPECIE","(Benth.) Killip ex Record","NOME_ACEITO","NOME_CORRETO",2023-09-13 20:14:12.633,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB18067","Albizia polycephala","ALBIZIA POLYCEPHALA","NOME_ACEITO","Albizia polycephala","splink=CEPEC:59826","splink",,,,,,"Albizia polycephala","Albizia polycephala","CAESALPINIACEAE","Albizia","polycephala",,,"CEPLAC","CEPEC","59826",,"E. Koenen",,,"10094","W. W. Thomas",,"Brasil","Bahia","PRADO","Reserva Florestal da Brasil Holanda. Entrada no Km 18 a E da Rod. Itamaraju/Prado. 8Km da entrada.",1993,"10","22",-17.183333,-39.333333,,,,FALSE,FALSE,FALSE,,,,,,,"https://specieslink.net/search/records/catalognumber/59826/collectionCode/CEPEC","CEPEC_59826","W. W. THOMAS"
1910,"CARVALHO",4462,"POACEAE_CARVALHO_4462","2001_CARVALHO_4462",,,,,,,,,,,,,,,,,,,,,,13345,,13316,,"Merostachys procerrima Send.","Novon 7: 285-307 1997",1997,"Flora e Funga;Angiospermas;Poaceae Barnhart;Bambusoideae Luerss.;Merostachys Spreng.;Merostachys procerrima Send.","POACEAE","procerrima",,"ESPECIE","Send.","NOME_ACEITO","NOME_CORRETO",2020-04-11 10:15:05.134,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB13345","Merostachys procerrima","MEROSTACHYS PROCERRIMA","NOME_ACEITO","Merostachys procerrima","splink=CEPEC:61191","splink",,,,,,"Merostachys procerrima","Merostachys procerrima","POACEAE","Merostachys","procerrima",,,"CEPLAC","CEPEC","61191",,"R. Vinícius-Silva",,,"4462","A. M. de Carvalho",,"Brasil","Bahia","PORTO SEGURO","Reserva Florestal da Brasil Holanda. Entrada no Km 22 Rod. Eunápolis/Porto Seguro. Ca. 9.5Km na entrada.",2001,"4","8",-16.4625,-39.325278,,,,FALSE,FALSE,FALSE,,,,,,,"https://specieslink.net/search/records/catalognumber/61191/collectionCode/CEPEC","CEPEC_61191","A. M. DE CARVALHO"
2150,"PIRANI",4714,"RUTACEAE_PIRANI_4714","2000_PIRANI_4714",,,,,,,,,,,,,,,,,,,,,,950,,949,509,"Rauia nodosa (Engl.) Kallunki",,,"Flora e Funga;Angiospermas;Rutaceae A.Juss.;Rauia Nees & Mart.;Rauia nodosa (Engl.) Kallunki","RUTACEAE","nodosa",,"ESPECIE","(Engl.) Kallunki","NOME_ACEITO","NOME_CORRETO",2020-12-27 22:37:32.304,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB950","Rauia nodosa","RAUIA NODOSA","NOME_ACEITO","Rauia nodosa","splink=NY00639179","splink",,,,,"(Engl.) Kallunki","Rauia nodosa","Rauia nodosa","RUTACEAE","Rauia","nodosa",,,"NY","NY","639179",,"J. A. Kallunki","2002",,"4714","J. R. Pirani",,"Brasil","Bahia","Porto Seguro Mun.","Reserva Florestal da Brasil Holanda. Ramo vicinal da Rodovia de Eunápolis para Porto Seguro, na altura do km 22. Acesso por Vera Cruz, ca. 15 km a partir da Rodovia",2000,"5","16",-16.4497,-39.0644,"<nO><a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=576927' target='other'> <mi>dwc_moreinfo</mi></a></nO>",,,FALSE,FALSE,FALSE,,,,,,,"https://specieslink.net/search/records/barcode/NY00639179","NY_639179","J. R. PIRANI"
653,"PIRANI",4714,"RUTACEAE_PIRANI_4714","2000_PIRANI_4714",,,,,,,,,,,,,,,,,,,,,,950,,949,509,"Rauia nodosa (Engl.) Kallunki",,,"Flora e Funga;Angiospermas;Rutaceae A.Juss.;Rauia Nees & Mart.;Rauia nodosa (Engl.) Kallunki","RUTACEAE","nodosa",,"ESPECIE","(Engl.) Kallunki","NOME_ACEITO","NOME_CORRETO",2020-12-27 22:37:32.304,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB950","Rauia nodosa","RAUIA NODOSA","NOME_ACEITO","Rauia nodosa","reflora=NY00639179","reflora",,,,,"(Engl.) Kallunki","Rauia nodosa","RUTACEAE Rauia nodosa (Engl.) Kallunki","RUTACEAE","Rauia","nodosa",,,,"NY","NY00639179",,"J. A. Kallunki","--/--/2002","não","4714","J. R. Pirani",,"Brazil","Bahia",,"Reserva Florestal da Brasil Holanda. Ramo vicinal da Rodovia de Eunápolis para Porto Seguro, na altura do km 22. Acesso por Vera Cruz, ca. 15 km a partir da Rodovia",2000,"05","16",-16.4497222222222,-39.0644444444444,"NA, NA",,"SPECIES",FALSE,FALSE,FALSE,,,,,,,"http://reflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/BemVindoConsultaPublicaHVConsultar.do?modoConsulta=LISTAGEM&quantidadeResultado=20&codigoBarra=NY00639179","NY_NY00639179","J. R. PIRANI"
2394,"PIRANI",4715,"MYRTACEAE_PIRANI_4715","2000_PIRANI_4715",,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,,2021-10-31 21:13:33.77,,,,,,,"splink=SP:358007","splink",,,,,"NicLugh.","Myrcia carvalhoi","Myrcia carvalhoi","MYRTACEAE","Myrcia","carvalhoi",,,"IBt","SP","358007",,"Amorim, BS","2014",,"4715","Pirani, JR; et al.",,"Brasil","Bahia","Porto Seguro","Reserva Florestal da Brasil Holanda. Ramo vicinal da Rodovia de Eunápolis para Porto Seguro, na latura do km 22, acesso por Vera Cruz, ca. 15km a partir da rodovia",2000,"5","16",-16.449699,-39.064701,,,,FALSE,FALSE,FALSE,,,,,,,"https://specieslink.net/search/records/catalognumber/358007/collectionCode/SP","SP_358007","PIRANI, JR; ET AL."
408,"THOMAS",10134,"POACEAE_THOMAS_10134","1993_THOMAS_10134",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Not found","Merostachys","reflora=CEPEC00060091","reflora",,,,,,"Merostachys","POACEAE","POACEAE","Merostachys",,,,,"CEPEC","CEPEC00060091",,"Sem determinador",,"não","10134","W. W. Thomas",,"Brasil","Bahia","PRADO","Reserva Florestal da Brasil Holanda; entrada no E Km 18 a E Itamaraju. Rod. p/ Prado, a 8Km da entrada.",1993,"10","22",,,"Mata de tabuleiro., Arbusto",,"GENUS",FALSE,FALSE,FALSE,,,,,,,"http://reflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/BemVindoConsultaPublicaHVConsultar.do?modoConsulta=LISTAGEM&quantidadeResultado=20&codigoBarra=CEPEC00060091","CEPEC_CEPEC00060091","W. W. THOMAS"
412,"THOMAS",10111,"BORAGINACEAE_THOMAS_10111","1993_THOMAS_10111",,,,,,,,,,,,,,,,,,,,,,614956,,16538,,"Heliotropium funkiae Feuillet",,,"Flora e Funga;Angiospermas;Heliotropiaceae Schrad.;Heliotropium L.;Heliotropium funkiae Feuillet","HELIOTROPIACEAE","funkiae",,"ESPECIE","Feuillet","NOME_ACEITO","NOME_CORRETO",2023-01-06 22:37:48.061,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB614956","Heliotropium funkiae","HELIOTROPIUM FUNKIAE","Updated","Tournefortia bicolor","reflora=CEPEC00060119","reflora",,,,,"Sw.","Tournefortia bicolor","BORAGINACEAE Tournefortia bicolor Sw.","BORAGINACEAE","Tournefortia","bicolor",,,,"CEPEC","CEPEC00060119",,"J. S. Mello",,"não","10111","W. W. Thomas",,"Brasil","Bahia","PRADO","Reserva Florestal da Brasil Holanda; entrada no Km 18 Rod. Tamaraju/Prado, a 8Km da entrada.",1993,"10","22",,,"Mata Higrofila. """"Tabuleiro""""., Arbusto",,"SPECIES",FALSE,FALSE,FALSE,,,,,,,"http://reflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/BemVindoConsultaPublicaHVConsultar.do?modoConsulta=LISTAGEM&quantidadeResultado=20&codigoBarra=CEPEC00060119","CEPEC_CEPEC00060119","W. W. THOMAS"
1959,"THOMAS",10111,"BORAGINACEAE_THOMAS_10111","1993_THOMAS_10111",,,,,,,,,,,,,,,,,,,,,,614956,,16538,,"Heliotropium funkiae Feuillet",,,"Flora e Funga;Angiospermas;Heliotropiaceae Schrad.;Heliotropium L.;Heliotropium funkiae Feuillet","HELIOTROPIACEAE","funkiae",,"ESPECIE","Feuillet","NOME_ACEITO","NOME_CORRETO",2023-01-06 22:37:48.061,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB614956","Heliotropium funkiae","HELIOTROPIUM FUNKIAE","Updated","Tournefortia bicolor","splink=CEPEC:60119","splink",,,,,,"Tournefortia bicolor","Tournefortia bicolor","BORAGINACEAE","Tournefortia","bicolor",,,"CEPLAC","CEPEC","60119",,"J. S. Mello",,,"10111","W. W. Thomas",,"Brasil","Bahia","PRADO","Reserva Florestal da Brasil Holanda; entrada no Km 18 Rod. Tamaraju/Prado, a 8Km da entrada.",1993,"10","22",-17.183333,-39.333333,,,,FALSE,FALSE,FALSE,,,,,,,"https://specieslink.net/search/records/catalognumber/60119/collectionCode/CEPEC","CEPEC_60119","W. W. THOMAS"
1909,"THOMAS",10150,"POACEAE_THOMAS_10150","1993_THOMAS_10150",,,,,,,,,,,,,,,,,,,,,,13325,,13316,,"Merostachys calderoniana Send.","Twelve new species of Merostachys, Novon 7: 285-307 1997",1997,"Flora e Funga;Angiospermas;Poaceae Barnhart;Bambusoideae Luerss.;Merostachys Spreng.;Merostachys calderoniana Send.","POACEAE","calderoniana",,"ESPECIE","Send.","NOME_ACEITO","NOME_CORRETO",2020-04-01 19:16:54.714,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB13325","Merostachys calderoniana","MEROSTACHYS CALDERONIANA","NOME_ACEITO","Merostachys calderoniana","splink=CEPEC:60060","splink",,,,,,"Merostachys calderoniana","Merostachys calderoniana","POACEAE","Merostachys","calderoniana",,,"CEPLAC","CEPEC","60060",,"R. Vinícius-Silva",,,"10150","W. W. Thomas",,"Brasil","Bahia","PRADO","Reserva Florestal da Brasil Holanda; entrada no Km 18 a E Itamaraju Rod. p/ Prado, 8km da entrada",1993,"10","22",-17.183333,-39.333333,,,,FALSE,FALSE,FALSE,,,,,,,"https://specieslink.net/search/records/catalognumber/60060/collectionCode/CEPEC","CEPEC_60060","W. W. THOMAS"
